iast	slp1	pos	n	gloss_idx	gloss_ru	status	flags	gloss_lemma	min_band	nkrya_tokens	synonym_proposal	synonym_ipm	synonym_band
vīray	vIray	VERB	4	3	Мужайтесь	flag	inflected,unknown	мужаться		мужаться:V:-:-			
vīrayu	vIrayu	noun	4	2	героев	flag	inflected,unknown	герой		герой:S:-:-			
vīreśa	vIreSa	NOUN	2	2	героев	flag	inflected,unknown	герой		герой:S:-:-			
vīrudh	vIruD	NOUN	76	2	растений	flag	inflected,unknown	растение		растение:S:-:-			
vīryasampanna	vIryasampanna	noun	5	2	могущественных	flag	inflected,unknown	могущественный		могущественный:A:-:-			
vīryāvat	vIryAvat	ADJ	3	1	мощным	flag	inflected,unknown	мощный		мощный:A:-:-			
vīḍu	vIqu	ADJ	8	2	сильную	flag	inflected,unknown	сильный		сильный:A:-:-			
vīṇā	vIRA	NOUN	31	3	вину	flag	inflected_ambiguous,unknown			вина:S:-:-			
vīṭa	vIwa	NOUN	3	1	мячом	flag	inflected,unknown	мяч		мяч:S:-:-			
vīṭa	vIwa	NOUN	3	3	мяча	flag	inflected,unknown	мяч		мяч:S:-:-			
vṛ	vf	VERB	782	2	выбираем	flag	inflected,unknown	выбирать		выбирать:V:-:-			
vṛ	vf	VERB	782	3	выбрал	flag	inflected,unknown	выбрать		выбрать:V:-:-			
vṛddha	vfdDa	ADJ	369	3	старцев	flag	inflected,unknown	старец		старец:S:-:-			
vṛddhaśīlin	vfdDaSIlin	noun	2	2	старого	flag	inflected_ambiguous,unknown			старое:S:-:-			
vṛddhikara	vfdDikara	noun	2	1	возрастанию	flag	inflected,unknown	возрастание		возрастание:S:-:-			
vṛdh	vfD	VERB	502	1	возрастает	flag	inflected,unknown	возрастать		возрастать:V:-:-			
vṛdh	vfD	VERB	502	2	усилили	flag	inflected,unknown	усилить		усилить:V:-:-			
vṛdh	vfD	VERB	502	3	возрос	flag	inflected,unknown	возрасти		возрасти:V:-:-			
vṛdha	vfDa	ADJ	26	1	умножителем	flag	inflected,unknown	умножитель		умножитель:S:-:-			
vṛdha	vfDa	ADJ	26	3	возрастали	flag	inflected,unknown	возрастать		возрастать:V:-:-			
vṛh	vfh	VERB	22	1	вырываем	flag	inflected,unknown	вырывать		вырывать:V:-:-			
vṛh	vfh	VERB	22	2	вырываю	flag	inflected,unknown	вырывать		вырывать:V:-:-			
vṛh	vfh	VERB	22	3	катайся	flag	inflected,unknown	кататься		кататься:V:-:-			
vṛj	vfj	VERB	70	1	минует	flag	inflected,unknown	миновать		миновать:V:-:-			
vṛj	vfj	VERB	70	2	пощадит	flag	inflected,unknown	пощадить		пощадить:V:-:-			
vṛjana	vfjana	NOUN	76	1	общину	flag	inflected,unknown	община		община:S:-:-			
vṛjana	vfjana	NOUN	76	2	общине	flag	inflected,unknown	община		община:S:-:-			
vṛjina	vfjina	NOUN	62	2	греха	flag	inflected,unknown	грех		грех:S:-:-			
vṛk	vfk	noun	3	2	волчицу	flag	inflected,unknown	волчица		волчица:S:-:-			
vṛka	vfka	NOUN	70	2	волка	flag	inflected,unknown	волк		волк:S:-:-			
vṛkī	vfkI	NOUN	5	1	волчице	flag	inflected,unknown	волчица		волчица:S:-:-			
vṛkṣa	vfkza	NOUN	288	3	деревьев	flag	inflected,unknown	дерево		дерево:S:-:-			
vṛkṣavāṭikā	vfkzavAwikA	NOUN	4	2	роще	flag	inflected,unknown	роща		роща:S:-:-			
vṛnda	vfnda	NOUN	16	2	отрядами	flag	inflected,unknown	отряд		отряд:S:-:-			
vṛnda	vfnda	NOUN	16	3	толпами	flag	inflected,unknown	толпа		толпа:S:-:-			
vṛndāraka	vfndAraka	NOUN	9	2	почитаем	flag	inflected,unknown	почитать		почитать:V:-:-			
vṛnta	vfnta	NOUN	5	1	стебля	flag	inflected,unknown	стебель		стебель:S:-:-			
vṛnta	vfnta	NOUN	5	3	пресмыкающегося	flag	inflected,unknown	пресмыкающийся		пресмыкаться:V:-:-			
vṛt	vft	VERB	775	1	происходила	flag	inflected,unknown	происходить		происходить:V:-:-			
vṛt	vft	VERB	775	2	находится	flag	inflected,unknown	находиться		находиться:V:-:-			
vṛt	vft	VERB	775	3	происходило	flag	inflected,unknown	происходить		происходить:V:-:-			
vṛti	vfti	NOUN	4	3	ограду	flag	inflected,unknown	ограда		ограда:S:-:-			
vṛtra	vftra	NOUN	316	2	врагов	flag	inflected,unknown	враг		враг:S:-:-			
vṛtta	vftta	NOUN	246	2	случилось	flag	inflected,unknown	случиться		случиться:V:-:-			
vṛtta	vftta	NOUN	246	3	произошло	flag	inflected,unknown	произойти		произойти:V:-:-			
vṛttavat	vfttavat	ADJ	4	2	следуя	flag	inflected,unknown	следовать		следовать:V:-:-			
vṛttimat	vfttimat	ADJ	8	1	субстрата	flag	inflected,unknown	субстрат		субстрат:S:-:-			
vṛttimat	vfttimat	ADJ	8	2	менталитета	flag	inflected,unknown	менталитет		менталитет:S:-:-			
vṛttānta	vfttAnta	NOUN	21	1	событий	flag	inflected,unknown	событие		событие:S:-:-			
vṛttānta	vfttAnta	NOUN	21	3	случилось	flag	inflected,unknown	случиться		случиться:V:-:-			
vṛścika	vfScika	NOUN	9	1	скорпиона	flag	inflected,unknown	скорпион		скорпион:S:-:-			
vṛścika	vfScika	NOUN	9	3	скорпионов	flag	inflected,unknown	скорпион		скорпион:S:-:-			
vṛṣa	vfza	NOUN	80	3	быка	flag	inflected,unknown	бык		бык:S:-:-			
vṛṣabha	vfzaBa	NOUN	271	2	быка	flag	inflected,unknown	бык		бык:S:-:-			
vṛṣabha	vfzaBa	NOUN	271	3	быку	flag	inflected,unknown	бык		бык:S:-:-			
vṛṣabhī	vfzaBI	noun	2	1	быками	flag	inflected,unknown	бык		бык:S:-:-			
vṛṣadaṃśa	vfzadaMSa	NOUN	5	3	клещей	flag	inflected_ambiguous,unknown			клещ:S:-:-			
vṛṣan	vfzan	NOUN	504	2	быка	flag	inflected,unknown	бык		бык:S:-:-			
vṛṣaṃdhi	vfzaMDi	noun	2	2	бычью	flag	inflected,unknown	бычий		бычий:A:-:-			
vṛṣaṇa	vfzaRa	NOUN	31	1	быка	flag	inflected,unknown	бык		бык:S:-:-			
vṛṣaṇvat	vfzaRvat	ADJ	6	3	мужественному	flag	inflected,unknown	мужественный		мужественный:A:-:-			
vṛṣaṇy	vfzaRy	VERB	9	1	похотливого	flag	inflected,unknown	похотливый		похотливый:A:-:-			
vṛṣya	vfzya	NOUN	7	2	возбуждающих	flag	inflected,unknown	возбуждающий		возбуждать:V:-:-			
vṛṣya	vfzya	NOUN	7	3	возбуждают	flag	inflected,unknown	возбуждать		возбуждать:V:-:-			
vṛṣāy	vfzAy	VERB	16	1	мужаясь	flag	inflected,unknown	мужаться		мужаться:V:-:-			
vṛṣṭi	vfzwi	NOUN	138	2	дождем	flag	inflected,unknown	дождь		дождь:S:-:-			
vṛṣṭi	vfzwi	NOUN	138	3	дождя	flag	inflected,unknown	дождь		дождь:S:-:-			
yadvidha	yadviDa	noun	3	3	каких	flag	inflected,unknown	какой		какой:A:-:-			
yadṛcchā	yadfcCA	NOUN	87	3	случилось	flag	inflected,unknown	случиться		случиться:V:-:-			
yahva	yahva	ADJ	59	3	юниц	flag	inflected,unknown	юница		юница:S:-:-			
yahvī	yahvI	noun	3	2	потоков	flag	inflected,unknown	поток		поток:S:-:-			
yaj	yaj	VERB	790	1	жертвователя	flag	inflected,unknown	жертвователь		жертвователь:S:-:-			
yaj	yaj	VERB	790	3	поклоняются	flag	inflected,unknown	поклоняться		поклоняться:V:-:-			
yajvan	yajvan	NOUN	13	1	жертвователей	flag	inflected,unknown	жертвователь		жертвователь:S:-:-			
yajyu	yajyu	ADJ	12	3	жертвователя	flag	inflected,unknown	жертвователь		жертвователь:S:-:-			
yajña	yajYa	NOUN	1484	2	жертву	flag	inflected,unknown	жертва		жертва:S:-:-			
yajñakarman	yajYakarman	noun	21	1	жертвоприношении	flag	inflected,unknown	жертвоприношение		жертвоприношение:S:-:-			
yajñarūpa	yajYarUpa	noun	2	2	жертвоприношений	flag	inflected,unknown	жертвоприношение		жертвоприношение:S:-:-			
yajñīya	yajYIya	ADJ	26	3	жертвенного	flag	inflected,unknown	жертвенный		жертвенный:A:-:-			
yam	yam	VERB	252	1	даруй	flag	inflected,unknown	даровать		даровать:V:-:-			
yam	yam	VERB	252	2	даруют	flag	inflected,unknown	даровать		даровать:V:-:-			
yam	yam	VERB	252	3	дарует	flag	inflected,unknown	даровать		даровать:V:-:-			
yamaja	yamaja	noun	5	1	близнецам	flag	inflected,unknown	близнец		близнец:S:-:-			
yamaja	yamaja	noun	5	2	близнецах	flag	inflected,unknown	близнец		близнец:S:-:-			
yamaka	yamaka	NOUN	5	2	двойные	flag	inflected,unknown	двойной		двойной:A:-:-			
yamavat	yamavat	noun	2	2	подвижников	flag	inflected,unknown	подвижник		подвижник:S:-:-			
yamay	yamay	VERB	21	1	правит	flag	inflected,unknown	править		править:V:-:-			
yamay	yamay	VERB	21	2	поправил	flag	inflected,unknown	поправить		поправить:V:-:-			
yamay	yamay	VERB	21	3	рвал	flag	inflected,unknown	рвать		рвать:V:-:-			
yamī	yamI	NOUN	14	2	соединенных	flag	inflected,unknown	соединённый		соединить:V:-:-			
yantray	yantray	VERB	6	3	связали	flag	inflected,unknown	связать		связать:V:-:-			
yantṛ	yantf	NOUN	64	1	возницей	flag	inflected,unknown	возница		возница:S:-:-			
yantṛ	yantf	NOUN	64	3	возницу	flag	inflected,unknown	возница		возница:S:-:-			
yas	yas	noun	5	2	вернется	flag	inflected,unknown	вернуться		вернуться:V:-:-			
yat	yat	VERB	367	1	стремится	flag	inflected,unknown	стремиться		стремиться:V:-:-			
yat	yat	VERB	367	2	стремятся	flag	inflected,unknown	стремиться		стремиться:V:-:-			
yat	yat	VERB	367	3	старался	flag	inflected,unknown	стараться		стараться:V:-:-			
yathodita	yaTodita	noun	2	2	объявлено	flag	inflected,unknown	объявленный		объявить:V:-:-			
yathokta	yaTokta	noun	58	3	сказано	flag	inflected	сказанный	5	сказать:V:5:2472.22			
yathopapanna	yaTopapanna	noun	4	2	готовую	flag	inflected,unknown	готовый		готовый:A:-:-			
yathābalam	yaTAbalam	ADV	10	3	возможностей	flag	inflected,unknown	возможность		возможность:S:-:-			
yathābhimata	yaTABimata	noun	2	2	избранном	flag	inflected_ambiguous,unknown			избранный:A:-:-			
yathādiṣṭa	yaTAdizwa	noun	2	1	повелел	flag	inflected,unknown	повелеть		повелеть:V:-:-			
yathādiṣṭa	yaTAdizwa	noun	2	2	предписанном	flag	inflected,unknown	предписанный		предписать:V:-:-			
yathājyeṣṭham	yaTAjyezWam	ADV	2	1	старшинством	flag	inflected,unknown	старшинство		старшинство:S:-:-			
yathānuśāsanam	yaTAnuSAsanam	ADV	2	1	приказанию	flag	inflected,unknown	приказание		приказание:S:-:-			
yathārtha	yaTArTa	ADJ	12	1	Оправдывает	flag	inflected,unknown	оправдывать		оправдывать:V:-:-			
yathārtha	yaTArTa	ADJ	12	3	верного	flag	inflected,unknown	верный		верный:A:-:-			
yathārūpa	yaTArUpa	noun	3	1	красотой	flag	inflected,unknown	красота		красота:S:-:-			
yathāsamayam	yaTAsamayam	ADV	3	2	обещании	flag	inflected,unknown	обещание		обещание:S:-:-			
yathāsva	yaTAsva	ADJ	3	3	могучих	flag	inflected,unknown	могучий		могучий:A:-:-			
yathātathyam	yaTAtaTyam	ADV	2	2	правду	flag	inflected,unknown	правда		правда:S:-:-			
yathātattvam	yaTAtattvam	ADV	9	2	правдиво	flag	inflected,unknown	правдивый		правдивый:A:-:-			
yathāśruta	yaTASruta	ADJ	14	2	слышал	flag	inflected,unknown	слышать		слышать:V:-:-			
yatin	yatin	noun	7	2	аскетов	flag	inflected,unknown	аскет		аскет:S:-:-			
yatin	yatin	noun	7	3	аскета	flag	inflected,unknown	аскет		аскет:S:-:-			
yatita	yatita	noun	6	1	пытались	flag	inflected,unknown	пытаться		пытаться:V:-:-			
yatita	yatita	noun	6	2	старалась	flag	inflected,unknown	стараться		стараться:V:-:-			
yatita	yatita	noun	6	3	старался	flag	inflected,unknown	стараться		стараться:V:-:-			
yatva	yatva	noun	4	1	природу y	flag	inflected,unknown	природа		природа:S:-:-			
yava	yava	NOUN	68	3	ячменя	flag	inflected,unknown	ячмень		ячмень:S:-:-			
yavamat	yavamat	ADJ	3	2	ячменя	flag	inflected,unknown	ячмень		ячмень:S:-:-			
yavamat	yavamat	ADJ	3	3	ячменем	flag	inflected,unknown	ячмень		ячмень:S:-:-			
yavasa	yavasa	NOUN	31	3	пастбищем	flag	inflected,unknown	пастбище		пастбище:S:-:-			
yavay	yavay	VERB	4	1	Прогони	flag	inflected,unknown	прогнать		прогнать:V:-:-			
yavay	yavay	VERB	4	2	отврати	flag	inflected,unknown	отвратить		отвратить:V:-:-			
yavāśir	yavASir	noun	3	2	ячменем	flag	inflected,unknown	ячмень		ячмень:S:-:-			
yavīyas	yavIyas	ADJ	44	2	младшего	flag	inflected,unknown	младший		младший:A:-:-			
yavīyas	yavIyas	ADJ	44	3	младшему	flag	inflected,unknown	младший		младший:A:-:-			
yayu	yayu	noun	10	1	отправились	flag	inflected,unknown	отправиться		отправиться:V:-:-			
yayu	yayu	noun	10	2	отражает	flag	inflected,unknown	отражать		отражать:V:-:-			
yayu	yayu	noun	10	3	шли	flag	inflected_ambiguous,unknown			идти:V:-:-			
yaśas	yaSas	NOUN	377	2	славу	flag	inflected,unknown	слава		слава:S:-:-			
yaśasa	yaSasa	noun	10	3	Славную	flag	inflected,unknown	славный		славный:A:-:-			
yaśasin	yaSasin	noun	2	1	прославленного	flag	inflected,unknown	прославленный		прославить:V:-:-			
yaśasin	yaSasin	noun	2	2	славного	flag	inflected,unknown	славный		славный:A:-:-			
yaśaskara	yaSaskara	noun	18	3	славу	flag	inflected,unknown	слава		слава:S:-:-			
yaśasvat	yaSasvat	ADJ	12	1	славу	flag	inflected,unknown	слава		слава:S:-:-			
yaśasvin	yaSasvin	ADJ	278	2	славного	flag	inflected,unknown	славный		славный:A:-:-			
yaśasya	yaSasya	ADJ	16	1	славу	flag	inflected,unknown	слава		слава:S:-:-			
yaśobhṛt	yaSoBft	noun	2	2	славных	flag	inflected,unknown	славный		славный:A:-:-			
yaṣṭi	yazwi	NOUN	15	1	палкой	flag	inflected,unknown	палка		палка:S:-:-			
yaṣṭi	yazwi	NOUN	15	3	посоху	flag	inflected,unknown	посох		посох:S:-:-			
yaṣṭīmadhuka	yazwImaDuka	NOUN	4	1	лакрицей	flag	inflected,unknown	лакрица		лакрица:S:-:-			
yiyās	yiyAs	VERB	4	2	готово	flag	inflected,unknown	готовый		готовый:A:-:-			
yiyās	yiyAs	VERB	4	3	собравшегося	flag	inflected,unknown	собравшийся		собраться:V:-:-			
yoddhu	yodDu	NOUN	4	1	справлюсь	flag	inflected,unknown	справиться		справиться:V:-:-			
yoddhṛ	yodDf	NOUN	17	1	воина	flag	inflected,unknown	воин		воин:S:-:-			
yoddhṛ	yodDf	NOUN	17	2	сражусь	flag	inflected,unknown	сразиться		сразиться:V:-:-			
