level	col_a	gloss_ru	status	flags	gloss_lemma	min_band	nkrya_tokens	synonym_proposal	synonym_ipm	synonym_band
level_38	anātha	беспомощный, беззащитный, (n) беспомощность, беззащитность	flag	phrase,unknown			беспомощный:A:-:- беззащитный:A:-:- беспомощность:S:-:- беззащитность:S:-:-			
level_38	viṣṇupada	(n) “шаг Вишну”	flag	phrase,unknown,name			шаг:S:-:-			
level_38	pan̄kaja	(n) рожденный из грязи, симв. обозначение лотоса	flag	phrase,unknown			родить:V:-:- грязь:S:-:- симть:V:-:- обозначение:S:-:- лотос:S:-:-			
level_38	vārtā	(f) слух, молва	flag	phrase,unknown			слух:S:-:- молва:S:-:-			
level_38	avahita	внимательный, прилежный	flag	phrase,unknown			внимательный:A:-:- прилежный:A:-:-			
level_38	gantukāma	имеющий желание пойти	flag	phrase,unknown		4	иметь:V:5:1028.29 желание:S:4:164.59 пойти:V:-:-			
level_38	viṣayaka	имеющий отнощение к...	flag	phrase,unknown		5	иметь:V:5:1028.29 отнощение:S:-:-			
level_38	nirdiṣṭa	указанный, определённый	flag	phrase,unknown			указанный:A:-:- определённый:A:-:-			
level_38	gahana	глубокий, густой, плотный, (n) глубина, бездна, чаща, темнота	flag	phrase,unknown			глубокий:A:-:- густой:A:-:- плотный:A:-:- глубина:S:-:- бездна:S:-:- чаща:S:-:- темнота:S:-:-			
level_38	samākula	выполненный, исполненный кем-л., полный чего-л., переполненный чем-л., смущённый, озадаченный	flag	phrase,unknown			выполнить:V:-:- исполнить:V:-:- кем-л:S:-:- полный:A:-:- чего-л:S:-:- переполненный:A:-:- чем-л:S:-:- смутить:V:-:- озадачить:V:-:-			
level_38	samāhṛta	собранный, привезенный	flag	phrase,unknown			собранный:A:-:- привезти:V:-:-			
level_38	ruc	блестеть, нравиться	flag	phrase,unknown			блестеть:V:-:- нравиться:V:-:-			
level_38	svād (svad)	вкушать, наслаждаться	flag	phrase,unknown			вкушать:V:-:- наслаждаться:V:-:-			
level_38	ārabh	начинать, приниматься за, предпринимать, схватывать, овладевать	flag	phrase,unknown			начинать:V:-:- приниматься:V:-:- предпринимать:V:-:- схватывать:V:-:- овладевать:V:-:-			
level_38	āśvas	свободно, легко вздыхать, отдыхать, доверять кому-л., что-л.	flag	phrase,unknown			свободно:ADV:-:- легко:ADV:-:- вздыхать:V:-:- отдыхать:V:-:- доверять:V:-:- кома-л:S:-:- что-л:S:-:-			
level_38	muh	падать в обморок, ошибаться, быть дураком	flag	phrase,unknown		6	падать:V:-:- обморок:S:-:- ошибаться:V:-:- быть:V:6:12831.00 дурак:S:-:-			
level_38	dhvas	распадаться, погибать, умирать (dhvaṃs)	flag	phrase,unknown			распадаться:V:-:- погибать:V:-:- умирать:V:-:-			
level_38	sic	лить, поливать, распространяться по (Loc. ), вливать в (Loc. ), кропить, увлажнять	flag	phrase,unknown			лить:V:-:- поливать:V:-:- распространяться:V:-:- вливать:V:-:- кропить:V:-:- увлажнять:V:-:-			
level_38	ud-dhar	вынимать, поднимать, способствовать,  содействовать	flag	phrase,unknown			вынимать:V:-:- поднимать:V:-:- способствовать:V:-:- содействовать:V:-:-			
level_38	īdṛśa	таковой, такого вида, рода	flag	phrase,unknown			таковой:A:-:- такой:A:-:- вид:S:-:- род:S:-:-			
level_38	kutas	откуда? куда? где? почему? как? когда?	flag	phrase,unknown			откуда:ADV:-:- где:ADV:-:- почему:ADV:-:-			
level_38	nānā	различно, многообразно	flag	phrase,unknown			различно:ADV:-:- многообразно:ADV:-:-			
level_38	pañcasaptati	семьдесят пять	ok	phrase						
level_38	rāghava	"(m) ""потомок Рагху"". Рагху - царь Айодхьи, прадед Рамы, основатель рода Рагху"	flag	phrase,unknown,name		4	потомок:S:-:- царь:S:4:196.75 прадед:S:-:- основатель:S:-:- род:S:-:-			
level_39	durjana	(m) плохой человек	flag	phrase,unknown		5	плохой:A:-:- человек:S:5:2888.63			
level_39	durmitra	(m) плохой друг	flag	phrase,unknown			плохой:A:-:- друг:S:-:-			
level_39	durbrāhmaṇa	(m) плохой брахман	flag	phrase,unknown			плохой:A:-:- брахман:S:-:-			
level_39	durjīva	(n) плохая жизнь	flag	phrase,unknown			плохой:A:-:- жизнь:S:-:-			
level_39	durbuddhi	(f) слабоумие, безумие	flag	phrase,unknown			слабоумие:S:-:- безумие:S:-:-			
level_39	durmanas	(n) ложная мысль, заблуждение	flag	phrase,unknown			ложный:A:-:- мысль:S:-:- заблуждение:S:-:-			
level_39	durjala	(n) плохая вода	flag	phrase,unknown		4	плохой:A:-:- вода:S:4:573.16			
level_39	durdina	(n) плохой (пасмурный) день	flag	phrase,unknown			плохой:A:-:- пасмурный:A:-:- день:S:-:-			
level_39	sudīrgha	очень длинный	flag	phrase,unknown			очень:ADV:-:- длинный:A:-:-			
level_39	supriya	очень милый, очень приятный	flag	phrase,unknown			очень:ADV:-:- милый:A:-:- очень:ADV:-:- приятный:A:-:-			
level_39	durukta	плохо (неверно, грубо) сказанный	flag	phrase,unknown		5	неверно:ADV:-:- грубо:ADV:-:- сказать:V:5:2472.22			
level_39	duravagraha	с трудом удерживаемый	flag	phrase,unknown			труд:S:-:- удерживать:V:-:-			
level_39	durāpa	труднодостижимый	flag	unknown			труднодостижимый:A:-:-			
level_39	sulocana	"обладающий красивыми глазами, ""прекрасноокий"""	flag	phrase,unknown			обладать:V:-:- красивый:A:-:- глаз:S:-:- прекрасноокий:A:-:-			
level_39	suvṛtta	хорошего поведения, благовоспитанный	flag	phrase,unknown		4	хороший:A:4:555.39 поведение:S:-:- благовоспитанный:A:-:-			
level_39	suratha	имеющий красивую колесницу	flag	phrase,unknown		5	иметь:V:5:1028.29 красивый:A:-:- колесница:S:-:-			
level_39	suvāsas	красиво одетый, нарядный	flag	phrase,unknown			красиво:ADV:-:- одетый:A:-:- нарядный:A:-:-			
level_39	supraja	имеющий хороших (многих) детей	flag	phrase,unknown		4	иметь:V:5:1028.29 хороший:A:4:555.39 многий:A:-:- ребёнок:S:4:619.51			
level_39	durātman	негодный, подлый	flag	phrase,unknown			негодный:A:-:- подлый:A:-:-			
level_39	durakṣa	имеющий слабое зрение	flag	phrase,unknown		5	иметь:V:5:1028.29 слабый:A:-:- зрение:S:-:-			
level_39	durvāsas	плохо одетый или голый	flag	phrase,unknown			одетый:A:-:- голый:A:-:-			
level_39	duścarman	имеющий плохую (больную) кожу, прокаженный	flag	phrase,unknown		5	иметь:V:5:1028.29 плохой:A:-:- больной:A:-:- кожа:S:-:- проказить:V:-:-			
level_39	durhṛd	имеющий злое сердце	flag	phrase,unknown		5	иметь:V:5:1028.29 злой:A:-:- сердце:S:-:-			
level_39	kupuruṣa	(m) плохой (бедный) человек	flag	phrase,unknown		5	плохой:A:-:- бедный:A:-:- человек:S:5:2888.63			
level_39	kuputra	(m) плохой (или неродной) сын	flag	phrase,unknown		4	плохой:A:-:- неродной:A:-:- сын:S:4:382.88			
level_39	kustrī	(f ) плохая жена	flag	phrase,unknown		4	плохой:A:-:- жена:S:4:424.54			
level_39	kuśīla	(n) плохой нрав	flag	phrase,unknown			плохой:A:-:- нрав:S:-:-			
level_39	kumati	(f) плохой образ мыслей, ограниченность	flag	phrase,unknown			плохой:A:-:- образ:S:-:- мысль:S:-:- ограниченность:S:-:-			
level_39	kṛṣīvala	(m) земледелец, пахарь	flag	phrase,unknown			земледелец:S:-:- пахарь:S:-:-			
level_39	parjanya	(m) дождь	flag	phrase,unknown			дождь:S:-:-			
level_39	purohita	поставленный во главе, (m) домашний жрец, пурохита	flag	phrase,unknown			поставить:V:-:- глава:S:-:- домашний:A:-:- жрец:S:-:- пурохит:S:-:-			
level_39	baṭu	(m) мальчик	flag	phrase,unknown			мальчик:S:-:-			
level_39	asta	(m) заход (солнца)	flag	phrase,unknown			заход:S:-:- солнце:S:-:-			
level_39	ravi	(m) солнце	flag	phrase,unknown			солнце:S:-:-			
level_39	bhāga	доля, часть	flag	phrase,unknown			доля:S:-:- часть:S:-:-			
level_39	putraka	(m) сынишка	flag	phrase,unknown			сынишка:S:-:-			
level_39	tāta	(m) отец	flag	phrase,unknown			отец:S:-:-			
level_39	vahni	(m) везущий	flag	phrase,unknown			везти:V:-:-			
level_39	ārdrā	(f) шестой лунный дом	flag	phrase,unknown			шестой:A:-:- лунный:A:-:- дом:S:-:-			
level_39	ājñā	(f) приказ, распоряжение	flag	phrase,unknown			приказ:S:-:- распоряжение:S:-:-			
level_39	timira	(n) темнота, мрак	flag	phrase,unknown			темнота:S:-:- мрак:S:-:-			
level_39	nabhas	(n) туча, пар, название месяца	flag	phrase,unknown			туча:S:-:- пара:S:-:- название:S:-:- месяц:S:-:-			
level_39	payas	(n) жидкость, молоко, сила	flag	phrase,unknown		4	жидкость:S:-:- молоко:S:-:- сила:S:4:706.05			
level_39	riktha	(n) наследство, имущество	flag	phrase,unknown			наследство:S:-:- имущество:S:-:-			
level_39	kusumapura	(n) Кусумапур (назв. города)	flag	phrase,name,unknown			назва:S:-:- город:S:-:-			
level_39	dhana	(n) деньги, богатство, благосостояние	flag	phrase,unknown			деньга:S:-:- богатство:S:-:- благосостояние:S:-:-			
level_39	koṭara	(n) дупло	flag	phrase,unknown			дупло:S:-:-			
level_39	kaniṣṭha	самый маленький, самый молодой, (m) младший брат	flag	phrase,unknown		4	самый:A:-:- маленький:A:-:- самый:A:-:- молодой:A:4:477.42 младший:A:-:- брат:S:-:-			
level_39	nikṣipta	оставленный, брошенный	flag	phrase,unknown			оставить:V:-:- бросить:V:-:-			
level_39	puṣpita	цветущий	flag	unknown			цветущий:A:-:-			
level_39	sugandhi	ароматный, благоухающий	flag	phrase,unknown			ароматный:A:-:- благоухать:V:-:-			
