lemma	nkrya_pos	gloss_rows
похвально	ADV	1
похлопывать	V	1
похороны	S	1
поцарапать	V	1
почесать	V	1
почесть	V	1
почин	S	1
почмокать	V	1
почтивъ	S	1
почуять	V	1
почёсывать	V	1
почёсываться	V	1
почётно	ADV	1
пошатнуться	V	1
пояснить	V	1
пра	S	1
прабабушка	S	1
прабхадрак	S	1
прабхадрака	S	1
праваргие	S	1
праваргь	S	1
правдоподобность	S	1
правдоречивать	V	1
правдоречивость	S	1
праведница	S	1
правнучка	S	1
правонарушитель	S	1
правосторонний	A	1
прадар	S	1
праджапати	S	1
праджапатие	S	1
праканкат	S	1
пракрит	S	1
пракрия	S	1
практический	A	1
прамритой	S	1
пранава	S	1
пранасамьям	S	1
прарабдх	S	1
прарабдха	S	1
прастав	S	1
прастх	S	1
прасут	S	1
пратибх	S	1
пратибха	S	1
пратихара	S	1
пратихартара	S	1
пратьяхара	S	1
прачечник	S	1
прачинавитин	S	1
пращ	S	1
пребыть	V	1
превеликий	A	1
превозвысить	V	1
превозмочь	V	1
превратно	ADV	1
превращать	V	1
превращаться	V	1
преграждение	S	1
преданно	ADV	1
преданный	A	1
предвестник	S	1
предвечный	A	1
предвидеться	V	1
предвкушать	V	1
предводительница	S	1
предгрозовой	A	1
предметамъ	S	1
предметность	S	1
предметомъ	S	1
предначертать	V	1
предоставлять	V	1
предостерегать	V	1
предостережение	S	1
предостойный	A	1
предотвратительный	A	1
предписанныхъ	S	1
предписывать	V	1
предписываться	V	1
предплечье	S	1
предполагаться	V	1
предпочитать	V	1
предпочтение	S	1
предпочтительно	ADV	1
предприимчивость	S	1
предприимчивый	A	1
предприниматься	V	1
предприятие	S	1
представать	V	1
представительный	A	1
представитъ	S	1
предубеждение	S	1
предугадать	V	1
предупредить	V	1
предупреждение	S	1
предусмотренный	V	1
предчувство	S	1
предшественник	S	1
преждевоспринять	V	1
преждевременный	A	1
преждезамеченный	A	1
прежестокий	A	1
презрительный	A	1
преимущественно	ADV	1
преисполняться	V	1
преклонение	S	1
преклоняться	V	1
прекраснобровый	A	1
прекрасноголосый	A	1
прекраснодать	V	1
прекраснозубый	A	1
прекраснокола	S	1
прекраснолика	S	1
прекраснолобый	A	1
прекрасноносый	A	1
прекраснопалый	A	1
прекрасноязыкий	A	1
прекрасноязычный	A	1
прекраспорукий	A	1
прелестноокий	A	1
прельстить	V	1
прельститься	V	1
прелюбодеяние	S	1
пренебрегаться	V	1
пренебрежительно	ADV	1
преобороть	V	1
преображение	S	1
преодол	S	1
преподносить	V	1
препона	S	1
препоручить	V	1
препроводить	V	1
прерваться	V	1
пререкание	S	1
пресветлый	A	1
пресвятой	A	1
пресекаться	V	1
пресный	A	1
преступный	A	1
претерпеть	V	1
преходящесть	S	1
прецедент	S	1
приб	S	1
прибавить	V	1
прибавлять	V	1
прибавляться	V	1
приближать	V	1
прибор	S	1
прибрать	V	1
прибрежный	A	1
прибрежныхъ	S	1
прибывать	V	1
приведение	S	1
приверженность	S	1
приветить	V	1
привечать	V	1
привидение	S	1
привождение	S	1
привольный	A	1
привратный	A	1
привходить	V	1
привязываться	V	1
пригвождать	V	1
пригибать	V	1
приглаживать	V	1
пригодность	S	1
пригодный	A	1
пригоршня	S	1
приготовитель	S	1
приготовительница	S	1
приготовляться	V	1
пригрозить	V	1
придавать	V	1
придака	S	1
придача	S	1
придворный	A	1
придирка	S	1
придраться	V	1
придумать	V	1
придумывать	V	1
приемлющий	A	1
приетанище	S	1
прижиматься	V	1
призадуматься	V	1
признаваться	V	1
признанный	A	1
признаться	V	1
призываться	V	1
прикладывать	V	1
приклонить	V	1
приключение	S	1
приковать	V	1
прикосновеньемъ	S	1
прикрепление	S	1
прикреплять	V	1
прикрепляться	V	1
прикрытие	S	1
прилегать	V	1
прилежание	S	1
прилежно	ADV	1
прилететь	V	1
прилипнуть	V	1
приличествовать	V	1
прильнувъ	S	1
примесь	S	1
приметить	V	1
примечать	V	1
примирительный	A	1
примирять	V	1
примысливание	S	1
примять	V	1
принбыть	V	1
приникнуть	V	1
приноситъ	S	1
приносящий	A	1
приношеньямъ	S	1
принт	S	1
принуждать	V	1
принцип	S	1
принюхаться	V	1
приобщить	V	1
приостановиться	V	1
приоткрывать	V	1
приписываться	V	1
припоминание	S	1
припоминать	V	1
припрячь	V	1
припудрить	V	1
приравниваться	V	1
приращение	S	1
прирождённый	A	1
приручать	V	1
присесть	V	1
прислониться	V	1
прислужница	S	1
прислушаться	V	1
прислушивание	S	1
прислушивиться	V	1
присматриваться	V	1
присоединять	V	1
присоединяться	V	1
приспешник	S	1
приспособление	S	1
пристойный	A	1
пристраститься	V	1
пристрастный	A	1
приступ	S	1
пристыдить	V	1
присущность	S	1
притащённый	A	1
притворно	ADV	1
притворяться	V	1
притеснять	V	1
притесняться	V	1
притихнуть	V	1
приток	S	1
прить	V	1
притягательный	A	1
притягиваться	V	1
притязать	V	1
притянуть	V	1
приучить	V	1
приходиться	V	1
приходятъ	S	1
прицелиться	V	1
причинение	S	1
причисляться	V	1
причудливый	A	1
пришелец	S	1
пришибать	V	1
приязнь	S	1
прияк	S	1
приял	S	1
приямедх	S	1
приянг	S	1
приятнопрохладный	A	1
приятность	S	1
приять	V	1
приёмный	A	1
пробегать	V	1
пробивать	V	1
проблематичность	S	1
пробный	A	1
пробраться	V	1
пробуравливать	V	1
проверять	V	1
провещать	V	1
провидение	S	1
провидеть	V	1
проводник	S	1
провозвестник	S	1
провозглашаться	V	1
проволока	S	1
проволочка	S	1
проворно	ADV	1
прогневить	V	1
прогуляться-развлечься	V	1
продать	V	1
проделать	V	1
продемонстрировать	V	1
продлеватель	S	1
продлитель	S	1
продлить	V	1
продлиться	V	1
продолжаться	V	1
продолжить	V	1
продольный	A	1
продувать	V	1
продукт	S	1
продумать	V	1
проективный	A	1
прожигать	V	1
прозвание	S	1
прозвучать	V	1
прозрачность	S	1
прозываться	V	1
проигрыш	S	1
производитель	S	1
производная	S	1
производство	S	1
произрастать	V	1
